gene	Pn	Ps
ENSG00000087258	0	2
ENSG00000087266	0	3
ENSG00000087269	2	0
ENSG00000087274	2	0
ENSG00000087299	2	1
ENSG00000087301	1	2
ENSG00000087303	3	4
ENSG00000087365	0	1
ENSG00000087460	0	1
ENSG00000087470	0	3
ENSG00000087502	0	1
ENSG00000087510	0	1
ENSG00000087586	2	0
ENSG00000087589	0	6
ENSG00000087884	1	1
ENSG00000087903	1	0
ENSG00000088002	0	4
ENSG00000088035	1	0
ENSG00000088038	1	1
ENSG00000088053	7	6
ENSG00000088179	2	0
ENSG00000088205	1	1
ENSG00000088256	0	1
ENSG00000088298	1	0
ENSG00000088305	0	2
ENSG00000088320	1	0
ENSG00000088325	0	2
ENSG00000088386	1	1
ENSG00000088387	1	5
ENSG00000088543	1	1
ENSG00000088727	1	0
ENSG00000088756	1	2
ENSG00000088766	1	0
ENSG00000088782	2	0
ENSG00000088808	0	1
ENSG00000088812	0	5
ENSG00000088826	0	2
ENSG00000088827	4	6
ENSG00000088832	0	1
ENSG00000088833	1	0
ENSG00000088836	3	4
ENSG00000088854	1	2
ENSG00000088881	0	2
ENSG00000088888	4	0
ENSG00000088899	0	1
ENSG00000088926	0	2
ENSG00000088970	3	0
ENSG00000088986	0	1
ENSG00000089006	1	2
ENSG00000089012	2	6
ENSG00000089022	1	0
ENSG00000089041	5	1
ENSG00000089048	2	1
ENSG00000089057	0	2
ENSG00000089060	0	1
ENSG00000089063	0	1
ENSG00000089091	1	3
ENSG00000089094	0	3
ENSG00000089101	3	3
ENSG00000089127	5	0
ENSG00000089154	0	4
ENSG00000089157	1	1
ENSG00000089159	2	0
ENSG00000089169	0	2
ENSG00000089177	2	4
ENSG00000089195	1	1
ENSG00000089199	5	1
ENSG00000089250	1	3
ENSG00000089280	0	2
ENSG00000089327	2	1
ENSG00000089335	2	1
ENSG00000089351	1	3
ENSG00000089356	3	0
ENSG00000089486	0	1
ENSG00000089505	0	1
ENSG00000089692	1	0
ENSG00000089693	0	1
ENSG00000089723	0	1
ENSG00000089737	0	1
ENSG00000089847	4	7
ENSG00000089876	0	1
ENSG00000089916	2	1
ENSG00000090006	5	1
ENSG00000090013	0	1
ENSG00000090020	0	1
ENSG00000090316	0	2
ENSG00000090339	1	0
ENSG00000090372	0	1
ENSG00000090376	1	0
ENSG00000090402	2	3
ENSG00000090432	0	1
ENSG00000090447	1	0
ENSG00000090512	0	2
ENSG00000090520	1	0
ENSG00000090530	0	2
ENSG00000090534	0	1
ENSG00000090539	1	1
ENSG00000090554	1	1
ENSG00000090565	0	1
ENSG00000090612	4	0
ENSG00000090615	2	3
ENSG00000090621	0	1
ENSG00000090661	3	2
ENSG00000090674	0	1
ENSG00000090686	1	1
ENSG00000090857	3	0
ENSG00000090861	0	2
ENSG00000090863	0	3
ENSG00000090905	3	2
ENSG00000090924	3	3
ENSG00000090932	2	2
ENSG00000090971	1	0
ENSG00000090975	0	2
ENSG00000090989	0	1
ENSG00000091009	0	1
ENSG00000091073	0	4
ENSG00000091106	0	2
ENSG00000091128	2	3
ENSG00000091129	1	5
ENSG00000091136	1	3
ENSG00000091138	0	1
ENSG00000091157	0	1
ENSG00000091181	1	0
ENSG00000091262	3	4
ENSG00000091409	1	1
ENSG00000091436	1	1
ENSG00000091513	1	3
ENSG00000091536	5	6
ENSG00000091542	0	1
ENSG00000091583	1	0
ENSG00000091592	3	1
ENSG00000091622	2	2
ENSG00000091656	0	5
ENSG00000091704	0	3
ENSG00000091732	2	0
ENSG00000091831	0	3
ENSG00000091844	0	1
ENSG00000091879	0	2
ENSG00000091972	2	0
ENSG00000092054	0	6
ENSG00000092068	0	2
ENSG00000092094	1	2
ENSG00000092098	0	1
ENSG00000092108	1	0
ENSG00000092148	0	7
ENSG00000092200	4	2
ENSG00000092201	0	1
ENSG00000092203	0	2
ENSG00000092295	0	1
ENSG00000092345	1	0
ENSG00000092439	1	2
ENSG00000092445	1	1
ENSG00000092470	1	0
ENSG00000092529	1	0
ENSG00000092531	0	1
ENSG00000092607	1	1
ENSG00000092621	1	1
ENSG00000092758	2	3
ENSG00000092853	1	0
ENSG00000092929	1	2
ENSG00000092964	1	2
ENSG00000093000	0	1
ENSG00000093010	2	2
ENSG00000093072	1	2
ENSG00000093134	2	1
ENSG00000093183	0	3
ENSG00000093217	2	0
ENSG00000094661	7	1
ENSG00000094755	1	2
ENSG00000094804	1	0
ENSG00000094963	1	2
ENSG00000094975	2	2
ENSG00000095002	1	0
ENSG00000095015	2	3
ENSG00000095066	1	0
ENSG00000095110	2	3
ENSG00000095139	1	1
ENSG00000095203	2	1
ENSG00000095261	0	1
ENSG00000095303	0	1
ENSG00000095319	0	1
ENSG00000095370	1	1
ENSG00000095380	2	2
ENSG00000095383	3	1
ENSG00000095397	5	2
ENSG00000095464	1	3
ENSG00000095485	1	0
ENSG00000095539	2	0
ENSG00000095585	0	1
ENSG00000095587	0	1
ENSG00000095637	1	3
ENSG00000095713	1	1
ENSG00000095752	0	1
ENSG00000095777	6	3
ENSG00000095906	0	3
ENSG00000095917	1	1
ENSG00000095951	6	2
ENSG00000095981	2	3
ENSG00000096006	2	1
ENSG00000096063	1	1
ENSG00000096088	2	0
ENSG00000096093	2	0
ENSG00000096264	3	0
ENSG00000096384	0	1
ENSG00000096395	1	0
ENSG00000096401	0	1
ENSG00000096433	1	7
ENSG00000096654	1	0
ENSG00000096696	1	5
ENSG00000096872	2	0
ENSG00000096968	0	2
ENSG00000096996	4	2
ENSG00000097007	0	1
ENSG00000097046	0	1
ENSG00000097096	1	0
ENSG00000099139	9	4
ENSG00000099194	1	0
ENSG00000099204	0	2
ENSG00000099219	0	1
ENSG00000099250	3	4
ENSG00000099290	4	1
ENSG00000099308	1	3
ENSG00000099326	2	0
ENSG00000099330	2	3
ENSG00000099331	2	7
ENSG00000099337	1	1
ENSG00000099338	1	2
ENSG00000099364	1	0
ENSG00000099365	0	1
ENSG00000099377	1	2
ENSG00000099622	2	1
ENSG00000099625	1	1
ENSG00000099769	1	2
ENSG00000099785	2	0
ENSG00000099795	0	1
ENSG00000099812	1	2
ENSG00000099814	0	8
ENSG00000099821	2	7
ENSG00000099822	0	10
ENSG00000099834	3	5
ENSG00000099849	0	1
ENSG00000099860	2	0
ENSG00000099864	1	1
ENSG00000099866	1	3
ENSG00000099889	3	1
ENSG00000099904	0	2
ENSG00000099917	0	1
ENSG00000099937	0	1
ENSG00000099940	0	1
ENSG00000099949	2	2
ENSG00000099953	1	0
ENSG00000099954	2	0
ENSG00000099956	1	1
ENSG00000099957	1	2
ENSG00000099958	2	0
ENSG00000099960	2	2
ENSG00000099968	2	2
ENSG00000099992	1	1
ENSG00000099995	0	1
ENSG00000099998	1	1
ENSG00000099999	4	2
ENSG00000100003	2	0
ENSG00000100012	3	1
ENSG00000100014	0	1
ENSG00000100023	0	2
ENSG00000100024	1	0
ENSG00000100028	0	1
ENSG00000100034	1	1
ENSG00000100036	0	1
ENSG00000100038	2	2
ENSG00000100053	1	0
ENSG00000100055	0	1
ENSG00000100056	0	1
ENSG00000100065	2	0
ENSG00000100068	0	2
ENSG00000100078	2	1
ENSG00000100092	1	1
ENSG00000100095	1	2
ENSG00000100099	6	0
ENSG00000100100	1	0
ENSG00000100104	2	0
ENSG00000100105	0	1
ENSG00000100106	6	3
ENSG00000100109	0	1
ENSG00000100116	2	0
ENSG00000100121	3	4
ENSG00000100129	0	1
ENSG00000100139	1	0
ENSG00000100146	0	1
ENSG00000100150	0	1
ENSG00000100154	0	3
ENSG00000100156	2	1
ENSG00000100162	1	1
ENSG00000100167	2	0
ENSG00000100196	1	0
ENSG00000100197	5	2
ENSG00000100207	1	1
ENSG00000100211	0	1
ENSG00000100218	1	1
ENSG00000100219	1	0
ENSG00000100220	0	1
ENSG00000100225	2	1
ENSG00000100227	1	1
ENSG00000100228	5	1
ENSG00000100234	0	1
ENSG00000100239	1	3
ENSG00000100241	0	2
ENSG00000100242	0	1
ENSG00000100243	0	1
ENSG00000100246	0	1
ENSG00000100249	0	1
ENSG00000100253	0	2
ENSG00000100258	2	5
ENSG00000100263	0	2
ENSG00000100266	0	2
ENSG00000100271	2	4
ENSG00000100280	0	2
ENSG00000100281	1	0
ENSG00000100284	0	2
ENSG00000100285	2	3
ENSG00000100294	1	0
ENSG00000100296	2	0
ENSG00000100297	0	1
ENSG00000100298	5	1
ENSG00000100299	2	0
ENSG00000100300	2	0
ENSG00000100302	0	1
ENSG00000100304	2	1
ENSG00000100312	1	0
ENSG00000100316	0	3
ENSG00000100321	2	0
ENSG00000100330	0	1
ENSG00000100336	7	4
ENSG00000100341	2	2
ENSG00000100342	3	3
ENSG00000100344	3	1
ENSG00000100345	1	1
ENSG00000100346	2	3
ENSG00000100347	2	4
ENSG00000100350	2	0
ENSG00000100354	1	0
ENSG00000100364	1	1
ENSG00000100365	1	0
ENSG00000100368	0	2
ENSG00000100373	1	3
ENSG00000100376	2	2
ENSG00000100379	1	1
ENSG00000100385	1	1
ENSG00000100393	1	1
ENSG00000100395	1	4
ENSG00000100401	0	2
ENSG00000100403	0	2
ENSG00000100412	0	2
ENSG00000100416	1	0
ENSG00000100422	0	2
ENSG00000100426	1	2
ENSG00000100427	2	4
ENSG00000100429	0	1
ENSG00000100433	1	2
ENSG00000100441	1	1
ENSG00000100445	4	1
ENSG00000100453	2	1
ENSG00000100461	2	2
ENSG00000100473	1	0
ENSG00000100479	0	1
ENSG00000100483	1	0
ENSG00000100485	0	2
ENSG00000100490	1	0
ENSG00000100503	4	6
ENSG00000100504	1	2
ENSG00000100505	1	0
ENSG00000100523	1	3
ENSG00000100557	0	1
ENSG00000100565	2	1
ENSG00000100577	2	0
ENSG00000100578	1	0
ENSG00000100580	3	0
ENSG00000100583	4	2
ENSG00000100591	0	3
ENSG00000100592	0	2
ENSG00000100593	1	0
ENSG00000100596	1	1
ENSG00000100599	5	2
ENSG00000100600	1	1
ENSG00000100601	1	1
ENSG00000100603	2	1
ENSG00000100604	2	1
ENSG00000100612	5	0
ENSG00000100625	1	0
ENSG00000100626	1	0
ENSG00000100628	0	4
ENSG00000100629	1	0
ENSG00000100665	0	2
ENSG00000100678	0	2
ENSG00000100714	2	0
ENSG00000100726	4	2
ENSG00000100731	0	2
ENSG00000100739	0	1
ENSG00000100749	0	2
ENSG00000100764	0	1
ENSG00000100767	4	1
ENSG00000100813	4	2
ENSG00000100814	1	0
ENSG00000100815	1	0
ENSG00000100823	1	0
ENSG00000100842	3	2
ENSG00000100865	1	1
ENSG00000100884	0	3
ENSG00000100888	1	0
ENSG00000100897	1	1
ENSG00000100906	0	2
ENSG00000100911	0	1
ENSG00000100918	0	2
ENSG00000100926	1	0
ENSG00000100934	1	1
ENSG00000100941	0	2
ENSG00000100949	1	1
ENSG00000100968	3	2
ENSG00000100983	1	0
ENSG00000100985	2	2
ENSG00000100987	1	2
ENSG00000100991	0	1
ENSG00000100994	2	3
ENSG00000100997	1	2
ENSG00000101003	1	0
ENSG00000101004	2	2
ENSG00000101019	1	0
ENSG00000101040	1	1
ENSG00000101052	0	1
ENSG00000101057	1	0
ENSG00000101074	1	3
ENSG00000101096	0	1
ENSG00000101104	1	1
ENSG00000101109	1	0
ENSG00000101115	1	3
ENSG00000101144	1	1
ENSG00000101158	0	1
ENSG00000101160	0	1
ENSG00000101162	1	0
ENSG00000101180	0	2
ENSG00000101181	1	1
ENSG00000101182	1	2
ENSG00000101187	1	1
ENSG00000101190	0	1
ENSG00000101191	4	1
ENSG00000101194	0	2
ENSG00000101197	2	2
ENSG00000101198	3	1
ENSG00000101204	0	5
ENSG00000101210	0	2
ENSG00000101216	0	4
ENSG00000101224	0	1
ENSG00000101246	0	1
ENSG00000101251	2	0
ENSG00000101255	1	2
ENSG00000101276	3	4
ENSG00000101280	0	1
ENSG00000101292	0	3
ENSG00000101298	0	2
ENSG00000101307	4	2
ENSG00000101310	2	0
ENSG00000101311	1	4
ENSG00000101327	0	1
ENSG00000101333	1	0
ENSG00000101342	0	1
ENSG00000101343	4	2
ENSG00000101346	0	1
ENSG00000101349	1	1
ENSG00000101350	0	1
ENSG00000101353	5	1
ENSG00000101361	2	2
ENSG00000101367	0	1
ENSG00000101384	0	4
ENSG00000101391	0	1
ENSG00000101413	0	1
ENSG00000101417	1	0
ENSG00000101425	2	2
ENSG00000101435	1	0
ENSG00000101439	1	0
ENSG00000101441	0	1
ENSG00000101442	1	2
ENSG00000101445	0	1
ENSG00000101446	1	0
ENSG00000101447	1	1
ENSG00000101448	0	1
ENSG00000101452	1	1
ENSG00000101457	0	1
ENSG00000101470	0	1
ENSG00000101489	0	1
ENSG00000101493	0	1
ENSG00000101542	1	1
ENSG00000101544	2	5
ENSG00000101546	2	0
ENSG00000101557	0	1
ENSG00000101574	1	0
ENSG00000101596	2	5
ENSG00000101605	3	6
ENSG00000101639	9	1
ENSG00000101670	1	0
ENSG00000101680	9	10
ENSG00000101695	1	0
ENSG00000101745	1	0
ENSG00000101751	2	0
ENSG00000101773	0	1
ENSG00000102189	0	2
ENSG00000102445	2	0
ENSG00000102452	0	4
ENSG00000102468	0	1
ENSG00000102471	1	0
ENSG00000102539	0	1
ENSG00000102547	0	2
ENSG00000102595	4	1
ENSG00000102606	0	1
ENSG00000102678	0	1
ENSG00000102683	2	3
ENSG00000102699	9	6
ENSG00000102710	1	0
ENSG00000102738	1	0
ENSG00000102743	1	0
ENSG00000102753	0	1
ENSG00000102755	0	2
ENSG00000102760	0	1
ENSG00000102763	2	0
ENSG00000102780	0	4
ENSG00000102796	1	0
ENSG00000102802	1	1
ENSG00000102805	3	0
ENSG00000102837	0	1
ENSG00000102854	2	1
ENSG00000102879	0	1
ENSG00000102886	0	1
ENSG00000102890	2	0
ENSG00000102891	1	0
ENSG00000102900	0	2
ENSG00000102935	0	2
ENSG00000102967	1	0
ENSG00000102977	1	0
ENSG00000102978	0	1
ENSG00000102996	1	0
ENSG00000103023	1	1
ENSG00000103024	0	1
ENSG00000103034	0	2
ENSG00000103037	0	3
ENSG00000103042	1	0
ENSG00000103043	0	1
ENSG00000103044	0	1
ENSG00000103047	0	1
ENSG00000103051	0	2
ENSG00000103056	0	1
ENSG00000103061	2	0
ENSG00000103066	0	1
ENSG00000103089	0	3
ENSG00000103091	0	1
ENSG00000103111	0	1
ENSG00000103121	2	0
ENSG00000103126	0	3
ENSG00000103145	1	0
ENSG00000103150	2	2
ENSG00000103154	2	1
ENSG00000103160	1	0
ENSG00000103168	2	5
ENSG00000103174	1	2
ENSG00000103175	1	0
ENSG00000103184	0	2
ENSG00000103194	3	5
ENSG00000103196	2	2
ENSG00000103197	0	2
ENSG00000103199	0	2
ENSG00000103202	2	2
ENSG00000103222	0	4
ENSG00000103227	2	4
ENSG00000103245	1	2
ENSG00000103248	2	0
ENSG00000103249	1	3
ENSG00000103253	0	3
ENSG00000103254	1	1
ENSG00000103257	0	1
ENSG00000103260	2	0
ENSG00000103266	1	0
ENSG00000103274	1	0
ENSG00000103275	0	1
ENSG00000103310	1	2
ENSG00000103313	2	8
ENSG00000103316	0	1
ENSG00000103319	1	1
ENSG00000103326	0	4
ENSG00000103335	11	9
ENSG00000103342	1	2
ENSG00000103343	0	1
ENSG00000103351	1	0
ENSG00000103355	0	1
ENSG00000103356	1	2
ENSG00000103363	2	1
ENSG00000103365	1	1
ENSG00000103375	1	0
ENSG00000103381	1	0
ENSG00000103404	2	0
ENSG00000103423	1	2
ENSG00000103429	1	0
ENSG00000103449	0	2
ENSG00000103460	0	1
ENSG00000103479	1	3
ENSG00000103485	1	0
ENSG00000103489	0	3
ENSG00000103494	1	0
ENSG00000103507	0	1
ENSG00000103510	1	0
ENSG00000103528	0	1
ENSG00000103540	2	1
ENSG00000103544	2	1
ENSG00000103546	0	1
ENSG00000103550	1	0
ENSG00000103591	1	0
ENSG00000103642	2	0
ENSG00000103647	0	1
ENSG00000103657	3	4
ENSG00000103671	0	1
ENSG00000103710	0	1
ENSG00000103723	0	1
ENSG00000103740	1	0
ENSG00000103742	3	3
ENSG00000103811	1	1
ENSG00000103852	0	3
ENSG00000103855	4	3
ENSG00000103888	0	1
ENSG00000103932	2	3
ENSG00000103966	1	1
ENSG00000103978	0	1
ENSG00000103994	1	1
ENSG00000104043	2	0
ENSG00000104044	0	4
ENSG00000104055	1	1
ENSG00000104059	2	4
ENSG00000104067	1	1
ENSG00000104093	2	4
ENSG00000104133	1	0
ENSG00000104142	1	0
ENSG00000104154	0	1
ENSG00000104205	1	0
ENSG00000104213	0	1
ENSG00000104237	6	1
ENSG00000104267	0	1
ENSG00000104290	0	1
ENSG00000104313	0	2
ENSG00000104320	1	3
ENSG00000104321	5	3
ENSG00000104324	0	1
ENSG00000104332	1	0
ENSG00000104341	1	3
ENSG00000104356	1	0
ENSG00000104361	0	1
ENSG00000104368	0	2
ENSG00000104371	0	1
ENSG00000104381	0	1
ENSG00000104388	1	0
ENSG00000104413	0	3
ENSG00000104415	0	1
ENSG00000104427	0	1
ENSG00000104442	0	1
ENSG00000104450	3	3
ENSG00000104497	0	1
ENSG00000104499	1	0
ENSG00000104517	0	2
ENSG00000104518	0	2
ENSG00000104522	0	1
ENSG00000104524	2	0
ENSG00000104529	0	3
ENSG00000104537	2	0
ENSG00000104549	1	0
ENSG00000104611	2	2
ENSG00000104613	0	1
ENSG00000104626	2	1
ENSG00000104635	2	3
ENSG00000104643	0	1
ENSG00000104679	4	3
ENSG00000104689	4	0
ENSG00000104691	3	1
ENSG00000104714	1	3
ENSG00000104728	1	6
ENSG00000104731	3	3
ENSG00000104738	1	0
ENSG00000104756	0	1
ENSG00000104760	3	0
ENSG00000104763	6	1
ENSG00000104774	3	0
ENSG00000104783	0	1
ENSG00000104804	2	0
ENSG00000104805	0	2
ENSG00000104808	3	1
ENSG00000104812	0	1
ENSG00000104818	1	0
ENSG00000104823	2	1
ENSG00000104826	0	3
ENSG00000104833	0	1
ENSG00000104848	4	2
ENSG00000104852	0	1
ENSG00000104853	1	2
ENSG00000104863	1	0
ENSG00000104866	1	0
ENSG00000104870	0	1
ENSG00000104872	4	1
ENSG00000104879	0	2
ENSG00000104880	0	1
ENSG00000104883	1	1
ENSG00000104884	2	2
ENSG00000104885	2	0
ENSG00000104892	0	1
ENSG00000104894	1	1
ENSG00000104897	1	0
ENSG00000104899	1	1
ENSG00000104901	4	0
ENSG00000104904	1	0
ENSG00000104921	1	1
ENSG00000104936	1	0
ENSG00000104938	1	1
ENSG00000104946	1	1
ENSG00000104951	0	1
ENSG00000104953	0	3
ENSG00000104957	1	0
ENSG00000104960	1	1
ENSG00000104964	1	1
ENSG00000104967	0	2
ENSG00000104969	0	2
ENSG00000104972	3	3
ENSG00000104974	1	1
ENSG00000104976	1	0
ENSG00000104979	1	1
ENSG00000104980	2	0
ENSG00000104983	3	0
ENSG00000104998	1	0
ENSG00000105011	0	2
ENSG00000105048	1	0
ENSG00000105063	0	1
ENSG00000105072	0	2
ENSG00000105088	2	1
ENSG00000105122	0	2
ENSG00000105135	0	4
ENSG00000105136	3	1
ENSG00000105137	1	0
ENSG00000105143	0	2
ENSG00000105146	0	1
ENSG00000105173	0	1
ENSG00000105186	2	4
ENSG00000105193	0	3
ENSG00000105197	1	0
ENSG00000105205	1	1
ENSG00000105227	3	2
ENSG00000105229	0	2
ENSG00000105246	1	1
ENSG00000105248	0	2
ENSG00000105251	1	1
ENSG00000105255	0	1
ENSG00000105261	0	1
ENSG00000105278	6	1
ENSG00000105281	2	1
ENSG00000105289	2	6
ENSG00000105298	1	1
ENSG00000105321	4	3
ENSG00000105323	0	1
ENSG00000105329	1	0
ENSG00000105339	5	7
ENSG00000105341	2	0
ENSG00000105352	1	0
ENSG00000105355	2	4
ENSG00000105357	1	5
ENSG00000105364	1	0
ENSG00000105366	2	0
ENSG00000105373	1	3
ENSG00000105376	2	2
ENSG00000105379	1	0
ENSG00000105383	3	0
ENSG00000105388	5	1
ENSG00000105393	0	2
ENSG00000105397	1	0
ENSG00000105409	1	0
ENSG00000105426	0	4
ENSG00000105428	5	3
ENSG00000105429	0	1
ENSG00000105443	1	0
ENSG00000105447	1	1
ENSG00000105464	0	1
ENSG00000105472	0	1
ENSG00000105479	2	3
ENSG00000105483	1	3
ENSG00000105486	0	3
ENSG00000105492	2	1
ENSG00000105497	1	1
ENSG00000105499	4	2
ENSG00000105507	2	2
ENSG00000105509	2	1
ENSG00000105523	2	2
ENSG00000105538	1	0
ENSG00000105550	1	1
ENSG00000105552	1	1
ENSG00000105556	0	2
ENSG00000105559	1	0
ENSG00000105607	1	1
ENSG00000105609	2	2
ENSG00000105610	1	0
ENSG00000105612	0	1
ENSG00000105613	0	3
ENSG00000105618	0	2
ENSG00000105639	0	1
ENSG00000105643	2	0
ENSG00000105647	0	1
ENSG00000105649	0	1
ENSG00000105650	1	0
ENSG00000105655	0	2
ENSG00000105656	1	0
ENSG00000105662	1	0
ENSG00000105668	3	0
ENSG00000105669	1	2
ENSG00000105672	1	0
ENSG00000105675	0	1
ENSG00000105676	1	0
ENSG00000105679	0	1
ENSG00000105695	0	3
ENSG00000105696	0	1
ENSG00000105698	1	1
ENSG00000105699	2	1
ENSG00000105700	1	0
ENSG00000105705	1	1
ENSG00000105707	0	1
ENSG00000105708	1	0
ENSG00000105711	3	0
ENSG00000105726	0	1
ENSG00000105738	2	2
ENSG00000105750	7	5
ENSG00000105755	0	1
ENSG00000105778	1	3
ENSG00000105792	3	1
ENSG00000105793	4	1
ENSG00000105835	0	1
ENSG00000105851	1	2
ENSG00000105852	1	2
ENSG00000105854	2	1
ENSG00000105855	0	1
ENSG00000105856	0	1
ENSG00000105875	1	2
ENSG00000105877	11	13
ENSG00000105889	1	1
ENSG00000105926	0	1
ENSG00000105928	1	3
ENSG00000105929	1	2
ENSG00000105939	5	2
ENSG00000105954	1	1
ENSG00000105963	1	0
ENSG00000105971	1	0
ENSG00000105974	0	1
ENSG00000105976	0	4
ENSG00000105982	2	1
ENSG00000105991	1	0
ENSG00000105993	1	0
ENSG00000106009	1	3
ENSG00000106012	7	4
ENSG00000106018	0	3
ENSG00000106025	0	1
ENSG00000106034	2	2
ENSG00000106049	0	1
ENSG00000106052	0	1
ENSG00000106066	3	2
ENSG00000106070	0	2
ENSG00000106077	0	1
ENSG00000106078	4	1
ENSG00000106086	0	1
ENSG00000106089	0	1
ENSG00000106100	1	3
ENSG00000106105	1	0
ENSG00000106125	2	1
ENSG00000106178	1	0
ENSG00000106263	1	1
ENSG00000106266	1	0
ENSG00000106268	0	1
ENSG00000106278	2	1
ENSG00000106299	0	1
ENSG00000106302	1	0
ENSG00000106304	0	1
ENSG00000106305	0	1
ENSG00000106327	0	1
ENSG00000106331	2	0
ENSG00000106336	1	0
ENSG00000106341	1	1
ENSG00000106344	0	1
ENSG00000106346	4	2
ENSG00000106348	0	2
ENSG00000106351	1	0
ENSG00000106355	0	1
ENSG00000106366	1	0
ENSG00000106384	1	0
ENSG00000106397	1	0
ENSG00000106404	0	1
ENSG00000106410	3	2
ENSG00000106415	0	1
ENSG00000106436	0	1
ENSG00000106443	0	1
ENSG00000106459	0	1
ENSG00000106460	1	0
ENSG00000106479	1	4
ENSG00000106483	2	2
ENSG00000106524	0	4
ENSG00000106526	1	0
ENSG00000106536	1	2
ENSG00000106537	0	2
ENSG00000106538	3	1
ENSG00000106541	1	1
ENSG00000106560	1	1
ENSG00000106565	2	0
ENSG00000106571	4	0
ENSG00000106591	0	1
ENSG00000106603	1	0
ENSG00000106605	1	3
ENSG00000106608	1	3
ENSG00000106624	2	1
ENSG00000106648	3	0
ENSG00000106665	0	1
ENSG00000106688	0	2
ENSG00000106689	0	1
ENSG00000106692	1	1
ENSG00000106714	3	3
ENSG00000106733	0	1
ENSG00000106771	2	2
ENSG00000106772	14	9
ENSG00000106789	0	1
ENSG00000106804	1	3
ENSG00000106823	1	3
ENSG00000106853	1	0
ENSG00000106948	3	1
ENSG00000106952	0	1
ENSG00000106976	0	1
ENSG00000106991	0	1
ENSG00000107018	0	1
ENSG00000107021	1	0
ENSG00000107036	0	1
ENSG00000107077	5	1
ENSG00000107099	4	6
ENSG00000107104	3	3
ENSG00000107130	0	1
ENSG00000107140	0	1
ENSG00000107147	0	2
ENSG00000107159	1	1
ENSG00000107185	0	1
ENSG00000107186	0	3
ENSG00000107187	0	1
ENSG00000107201	2	1
ENSG00000107249	1	0
ENSG00000107282	1	0
ENSG00000107290	5	2
ENSG00000107331	0	3
ENSG00000107338	0	3
ENSG00000107371	0	1
ENSG00000107438	1	1
ENSG00000107518	0	2
ENSG00000107521	0	1
ENSG00000107537	1	1
ENSG00000107551	1	1
ENSG00000107554	2	6
ENSG00000107566	1	0
ENSG00000107593	0	1
ENSG00000107611	6	5
ENSG00000107614	1	3
ENSG00000107625	0	1
ENSG00000107651	1	0
ENSG00000107669	0	1
ENSG00000107679	1	1
ENSG00000107719	3	2
ENSG00000107731	0	2
ENSG00000107736	12	8
ENSG00000107738	1	2
ENSG00000107745	1	0
ENSG00000107771	1	1
ENSG00000107779	1	0
ENSG00000107798	3	0
ENSG00000107816	0	1
ENSG00000107821	1	0
ENSG00000107854	0	1
ENSG00000107859	0	1
ENSG00000107862	1	0
ENSG00000107863	2	0
ENSG00000107864	0	2
ENSG00000107874	0	1
ENSG00000107882	0	1
ENSG00000107890	3	1
ENSG00000107897	0	1
ENSG00000107937	0	1
ENSG00000107951	1	0
ENSG00000107954	1	1
ENSG00000107957	0	4
ENSG00000107959	6	5
ENSG00000107960	2	1
ENSG00000107968	1	1
ENSG00000107984	0	1
ENSG00000108010	2	0
ENSG00000108018	0	3
ENSG00000108021	5	1
ENSG00000108064	1	0
ENSG00000108091	1	2
ENSG00000108094	0	2
ENSG00000108100	0	1
ENSG00000108106	0	1
ENSG00000108107	1	0
ENSG00000108175	1	0
ENSG00000108176	0	1
ENSG00000108187	1	1
ENSG00000108231	0	1
ENSG00000108239	0	1
ENSG00000108242	1	0
ENSG00000108244	1	1
ENSG00000108255	0	1
ENSG00000108256	0	1
ENSG00000108262	1	1
ENSG00000108309	0	1
ENSG00000108312	0	1
ENSG00000108342	0	1
ENSG00000108344	1	2
ENSG00000108375	6	0
ENSG00000108381	0	1
ENSG00000108387	3	4
ENSG00000108389	3	0
ENSG00000108417	6	0
ENSG00000108423	1	1
ENSG00000108424	0	1
ENSG00000108433	0	2
ENSG00000108439	0	1
ENSG00000108448	1	0
ENSG00000108465	2	0
ENSG00000108469	1	2
ENSG00000108509	1	2
ENSG00000108510	0	1
ENSG00000108515	2	0
ENSG00000108518	1	0
ENSG00000108556	0	1
ENSG00000108557	2	2
ENSG00000108559	0	4
ENSG00000108578	1	1
ENSG00000108591	0	1
ENSG00000108592	2	0
ENSG00000108599	2	0
ENSG00000108602	2	1
ENSG00000108639	0	1
ENSG00000108641	1	0
ENSG00000108651	1	0
ENSG00000108684	1	3
ENSG00000108691	0	1
ENSG00000108700	1	0
ENSG00000108759	5	3
ENSG00000108771	1	0
ENSG00000108786	1	0
ENSG00000108788	1	1
ENSG00000108797	0	1
ENSG00000108819	0	2
ENSG00000108825	1	0
ENSG00000108828	0	1
ENSG00000108829	1	0
ENSG00000108839	2	2
ENSG00000108840	1	0
ENSG00000108846	2	2
ENSG00000108848	0	2
ENSG00000108852	0	2
ENSG00000108883	0	1
ENSG00000108932	3	0
ENSG00000108946	2	0
ENSG00000108950	2	2
ENSG00000108963	2	1
ENSG00000108984	0	1
ENSG00000109046	1	0
ENSG00000109061	0	1
ENSG00000109063	1	7
ENSG00000109066	1	0
ENSG00000109072	1	0
ENSG00000109089	0	2
ENSG00000109101	1	0
ENSG00000109111	0	1
ENSG00000109158	1	0
ENSG00000109182	2	0
ENSG00000109184	1	0
ENSG00000109205	1	2
