gene	Pn	Ps
ENSPTRG00000001909	0	3
ENSPTRG00000001910	1	2
ENSPTRG00000001912	1	0
ENSPTRG00000001913	1	0
ENSPTRG00000001914	0	1
ENSPTRG00000001915	0	1
ENSPTRG00000001917	3	2
ENSPTRG00000001919	0	2
ENSPTRG00000001920	0	2
ENSPTRG00000001921	1	1
ENSPTRG00000001922	1	1
ENSPTRG00000001923	1	0
ENSPTRG00000001925	1	2
ENSPTRG00000001926	3	1
ENSPTRG00000001927	2	0
ENSPTRG00000001929	7	7
ENSPTRG00000001931	1	1
ENSPTRG00000001932	2	1
ENSPTRG00000001933	2	12
ENSPTRG00000001939	0	1
ENSPTRG00000001940	1	0
ENSPTRG00000001941	0	2
ENSPTRG00000001942	6	2
ENSPTRG00000001943	4	0
ENSPTRG00000001945	0	1
ENSPTRG00000001946	0	5
ENSPTRG00000001948	0	1
ENSPTRG00000001949	0	1
ENSPTRG00000001954	0	1
ENSPTRG00000001955	0	3
ENSPTRG00000001956	1	1
ENSPTRG00000001960	1	0
ENSPTRG00000001962	1	2
ENSPTRG00000001964	0	2
ENSPTRG00000001966	0	1
ENSPTRG00000001967	0	1
ENSPTRG00000001969	0	1
ENSPTRG00000001972	0	3
ENSPTRG00000001975	1	1
ENSPTRG00000001976	2	2
ENSPTRG00000001977	10	12
ENSPTRG00000001984	19	11
ENSPTRG00000001988	3	2
ENSPTRG00000001992	0	2
ENSPTRG00000001995	0	7
ENSPTRG00000001997	4	5
ENSPTRG00000001999	0	3
ENSPTRG00000002000	2	1
ENSPTRG00000002002	4	3
ENSPTRG00000002003	3	2
ENSPTRG00000002004	1	1
ENSPTRG00000002005	0	1
ENSPTRG00000002006	0	2
ENSPTRG00000002007	0	4
ENSPTRG00000002012	0	1
ENSPTRG00000002013	1	2
ENSPTRG00000002014	0	1
ENSPTRG00000002015	1	1
ENSPTRG00000002016	0	1
ENSPTRG00000002017	4	7
ENSPTRG00000002023	0	3
ENSPTRG00000002036	1	3
ENSPTRG00000002037	2	5
ENSPTRG00000002038	1	0
ENSPTRG00000002039	1	0
ENSPTRG00000002040	1	1
ENSPTRG00000002042	0	1
ENSPTRG00000002043	0	3
ENSPTRG00000002044	0	3
ENSPTRG00000002046	0	1
ENSPTRG00000002048	1	1
ENSPTRG00000002049	0	2
ENSPTRG00000002051	2	1
ENSPTRG00000002052	1	1
ENSPTRG00000002056	2	1
ENSPTRG00000002057	1	1
ENSPTRG00000002061	0	1
ENSPTRG00000002062	0	1
ENSPTRG00000002067	1	0
ENSPTRG00000002068	1	0
ENSPTRG00000002076	2	0
ENSPTRG00000002083	0	2
ENSPTRG00000002088	4	6
ENSPTRG00000002090	2	2
ENSPTRG00000002091	0	1
ENSPTRG00000002092	5	6
ENSPTRG00000002093	2	2
ENSPTRG00000002094	1	4
ENSPTRG00000002095	2	1
ENSPTRG00000002096	0	1
ENSPTRG00000002097	2	2
ENSPTRG00000002101	0	3
ENSPTRG00000002102	1	1
ENSPTRG00000002104	1	0
ENSPTRG00000002106	2	0
ENSPTRG00000002107	1	0
ENSPTRG00000002109	1	1
ENSPTRG00000002110	1	0
ENSPTRG00000002111	1	1
ENSPTRG00000002112	12	5
ENSPTRG00000002114	2	6
ENSPTRG00000002117	5	4
ENSPTRG00000002119	5	2
ENSPTRG00000002120	0	1
ENSPTRG00000002122	1	2
ENSPTRG00000002124	4	3
ENSPTRG00000002129	0	1
ENSPTRG00000002131	1	1
ENSPTRG00000002134	6	4
ENSPTRG00000002135	4	3
ENSPTRG00000002137	1	2
ENSPTRG00000002140	2	2
ENSPTRG00000002141	4	4
ENSPTRG00000002144	0	6
ENSPTRG00000002145	0	4
ENSPTRG00000002149	2	27
ENSPTRG00000002151	1	3
ENSPTRG00000002155	2	4
ENSPTRG00000002157	2	0
ENSPTRG00000002161	0	1
ENSPTRG00000002163	2	1
ENSPTRG00000002164	4	1
ENSPTRG00000002165	0	1
ENSPTRG00000002166	8	3
ENSPTRG00000002167	2	3
ENSPTRG00000002168	2	1
ENSPTRG00000002172	2	1
ENSPTRG00000002173	1	1
ENSPTRG00000002175	0	1
ENSPTRG00000002177	0	1
ENSPTRG00000002179	5	2
ENSPTRG00000002185	3	10
ENSPTRG00000002187	1	0
ENSPTRG00000002189	2	0
ENSPTRG00000002191	2	1
ENSPTRG00000002193	5	5
ENSPTRG00000002197	0	3
ENSPTRG00000002198	5	4
ENSPTRG00000002199	1	0
ENSPTRG00000002205	3	1
ENSPTRG00000002209	8	6
ENSPTRG00000002217	6	0
ENSPTRG00000002220	1	0
ENSPTRG00000002223	2	0
ENSPTRG00000002224	0	2
ENSPTRG00000002226	0	1
ENSPTRG00000002227	0	1
ENSPTRG00000002230	1	5
ENSPTRG00000002235	1	3
ENSPTRG00000002236	2	1
ENSPTRG00000002239	1	3
ENSPTRG00000002240	1	0
ENSPTRG00000002241	0	3
ENSPTRG00000002243	1	3
ENSPTRG00000002244	1	2
ENSPTRG00000002246	2	4
ENSPTRG00000002248	0	1
ENSPTRG00000002253	0	2
ENSPTRG00000002254	1	0
ENSPTRG00000002255	1	0
ENSPTRG00000002258	7	6
ENSPTRG00000002259	0	1
ENSPTRG00000002261	3	0
ENSPTRG00000002262	1	0
ENSPTRG00000002267	1	1
ENSPTRG00000002270	1	3
ENSPTRG00000002271	1	4
ENSPTRG00000002273	1	3
ENSPTRG00000002275	1	5
ENSPTRG00000002276	0	2
ENSPTRG00000002277	0	1
ENSPTRG00000002278	2	0
ENSPTRG00000002284	2	1
ENSPTRG00000002286	2	0
ENSPTRG00000002288	1	4
ENSPTRG00000002289	3	0
ENSPTRG00000002291	1	3
ENSPTRG00000002292	2	2
ENSPTRG00000002293	0	2
ENSPTRG00000002294	0	1
ENSPTRG00000002295	0	4
ENSPTRG00000002296	0	2
ENSPTRG00000002297	1	2
ENSPTRG00000002298	2	3
ENSPTRG00000002301	2	2
ENSPTRG00000002302	2	1
ENSPTRG00000002303	0	1
ENSPTRG00000002304	3	2
ENSPTRG00000002308	0	2
ENSPTRG00000002309	0	2
ENSPTRG00000002310	2	1
ENSPTRG00000002311	1	1
ENSPTRG00000002314	3	2
ENSPTRG00000002315	7	1
ENSPTRG00000002318	2	0
ENSPTRG00000002319	1	4
ENSPTRG00000002320	1	3
ENSPTRG00000002321	2	6
ENSPTRG00000002322	1	1
ENSPTRG00000002323	1	2
ENSPTRG00000002325	0	1
ENSPTRG00000002326	14	13
ENSPTRG00000002327	1	1
ENSPTRG00000002328	0	2
ENSPTRG00000002330	0	2
ENSPTRG00000002331	0	1
ENSPTRG00000002333	1	0
ENSPTRG00000002336	1	6
ENSPTRG00000002338	1	1
ENSPTRG00000002339	0	2
ENSPTRG00000002340	1	0
ENSPTRG00000002342	0	2
ENSPTRG00000002343	2	5
ENSPTRG00000002346	0	1
ENSPTRG00000002349	0	1
ENSPTRG00000002352	1	0
ENSPTRG00000002354	0	2
ENSPTRG00000002355	0	2
ENSPTRG00000002356	1	1
ENSPTRG00000002360	5	0
ENSPTRG00000002362	3	2
ENSPTRG00000002365	1	1
ENSPTRG00000002366	0	3
ENSPTRG00000002367	0	1
ENSPTRG00000002368	1	1
ENSPTRG00000002369	0	3
ENSPTRG00000002371	2	5
ENSPTRG00000002372	1	3
ENSPTRG00000002373	1	1
ENSPTRG00000002374	1	1
ENSPTRG00000002376	5	4
ENSPTRG00000002378	0	1
ENSPTRG00000002380	0	1
ENSPTRG00000002382	8	6
ENSPTRG00000002383	1	2
ENSPTRG00000002385	1	3
ENSPTRG00000002386	4	3
ENSPTRG00000002388	0	1
ENSPTRG00000002389	1	2
ENSPTRG00000002392	6	12
ENSPTRG00000002395	6	4
ENSPTRG00000002400	0	1
ENSPTRG00000002403	6	2
ENSPTRG00000002404	1	1
ENSPTRG00000002406	1	2
ENSPTRG00000002410	0	1
ENSPTRG00000002413	2	2
ENSPTRG00000002414	1	6
ENSPTRG00000002415	1	3
ENSPTRG00000002429	5	4
ENSPTRG00000002430	1	2
ENSPTRG00000002437	1	2
ENSPTRG00000002438	1	0
ENSPTRG00000002441	4	5
ENSPTRG00000002442	2	7
ENSPTRG00000002443	5	0
ENSPTRG00000002446	0	2
ENSPTRG00000002448	0	1
ENSPTRG00000002451	0	1
ENSPTRG00000002452	3	1
ENSPTRG00000002457	1	1
ENSPTRG00000002458	2	1
ENSPTRG00000002459	1	0
ENSPTRG00000002460	0	3
ENSPTRG00000002465	1	0
ENSPTRG00000002473	0	2
ENSPTRG00000002475	0	1
ENSPTRG00000002476	1	0
ENSPTRG00000002477	7	6
ENSPTRG00000002483	0	1
ENSPTRG00000002488	6	5
ENSPTRG00000002492	1	1
ENSPTRG00000002495	0	1
ENSPTRG00000002496	1	2
ENSPTRG00000002501	4	1
ENSPTRG00000002502	1	0
ENSPTRG00000002508	1	1
ENSPTRG00000002509	0	1
ENSPTRG00000002511	0	2
ENSPTRG00000002515	1	1
ENSPTRG00000002516	0	2
ENSPTRG00000002517	0	1
ENSPTRG00000002518	0	1
ENSPTRG00000002520	0	1
ENSPTRG00000002521	0	1
ENSPTRG00000002522	3	0
ENSPTRG00000002523	1	0
ENSPTRG00000002526	1	5
ENSPTRG00000002529	0	1
ENSPTRG00000002530	1	2
ENSPTRG00000002532	0	1
ENSPTRG00000002534	2	2
ENSPTRG00000002536	0	1
ENSPTRG00000002537	0	2
ENSPTRG00000002540	1	3
ENSPTRG00000002544	0	2
ENSPTRG00000002546	1	0
ENSPTRG00000002548	1	2
ENSPTRG00000002549	1	3
ENSPTRG00000002550	1	4
ENSPTRG00000002552	1	1
ENSPTRG00000002553	0	1
ENSPTRG00000002556	2	2
ENSPTRG00000002558	3	0
ENSPTRG00000002560	0	2
ENSPTRG00000002561	1	0
ENSPTRG00000002570	4	2
ENSPTRG00000002572	0	1
ENSPTRG00000002576	1	0
ENSPTRG00000002577	0	2
ENSPTRG00000002579	3	1
ENSPTRG00000002581	1	1
ENSPTRG00000002583	1	0
ENSPTRG00000002585	0	3
ENSPTRG00000002588	0	1
ENSPTRG00000002592	1	1
ENSPTRG00000002594	1	0
ENSPTRG00000002595	1	3
ENSPTRG00000002596	2	0
ENSPTRG00000002598	0	1
ENSPTRG00000002599	0	1
ENSPTRG00000002600	3	2
ENSPTRG00000002603	4	6
ENSPTRG00000002605	1	1
ENSPTRG00000002607	0	1
ENSPTRG00000002609	2	1
ENSPTRG00000002617	1	0
ENSPTRG00000002623	1	0
ENSPTRG00000002629	0	1
ENSPTRG00000002630	1	0
ENSPTRG00000002631	1	0
ENSPTRG00000002632	3	1
ENSPTRG00000002635	1	0
ENSPTRG00000002637	0	1
ENSPTRG00000002641	2	1
ENSPTRG00000002643	0	1
ENSPTRG00000002646	0	1
ENSPTRG00000002647	0	1
ENSPTRG00000002652	1	1
ENSPTRG00000002655	0	1
ENSPTRG00000002663	3	1
ENSPTRG00000002664	0	2
ENSPTRG00000002666	0	2
ENSPTRG00000002668	1	5
ENSPTRG00000002669	0	1
ENSPTRG00000002678	1	0
ENSPTRG00000002683	1	0
ENSPTRG00000002684	2	0
ENSPTRG00000002687	2	0
ENSPTRG00000002689	1	0
ENSPTRG00000002691	0	2
ENSPTRG00000002692	1	0
ENSPTRG00000002693	4	1
ENSPTRG00000002694	1	2
ENSPTRG00000002695	0	1
ENSPTRG00000002697	1	3
ENSPTRG00000002700	1	4
ENSPTRG00000002702	3	2
ENSPTRG00000002705	1	2
ENSPTRG00000002706	0	1
ENSPTRG00000002707	1	3
ENSPTRG00000002711	0	1
ENSPTRG00000002715	3	1
ENSPTRG00000002719	0	1
ENSPTRG00000002720	2	0
ENSPTRG00000002725	1	0
ENSPTRG00000002726	1	1
ENSPTRG00000002727	1	1
ENSPTRG00000002730	1	0
ENSPTRG00000002731	1	1
ENSPTRG00000002732	1	3
ENSPTRG00000002733	3	0
ENSPTRG00000002736	1	3
ENSPTRG00000002737	0	1
ENSPTRG00000002743	0	3
ENSPTRG00000002747	0	1
ENSPTRG00000002749	0	2
ENSPTRG00000002751	0	3
ENSPTRG00000002758	3	0
ENSPTRG00000002761	3	3
ENSPTRG00000002765	3	4
ENSPTRG00000002766	1	2
ENSPTRG00000002769	0	1
ENSPTRG00000002771	1	0
ENSPTRG00000002772	1	1
ENSPTRG00000002775	7	6
ENSPTRG00000002776	2	0
ENSPTRG00000002777	1	3
ENSPTRG00000002778	0	2
ENSPTRG00000002779	2	2
ENSPTRG00000002781	2	1
ENSPTRG00000002782	5	2
ENSPTRG00000002783	0	1
ENSPTRG00000002784	2	2
ENSPTRG00000002785	0	5
ENSPTRG00000002786	3	0
ENSPTRG00000002788	4	1
ENSPTRG00000002790	0	1
ENSPTRG00000002793	0	1
ENSPTRG00000002795	1	3
ENSPTRG00000002797	0	1
ENSPTRG00000002798	1	2
ENSPTRG00000002801	5	4
ENSPTRG00000002805	1	0
ENSPTRG00000002806	2	1
ENSPTRG00000002808	0	1
ENSPTRG00000002809	1	0
ENSPTRG00000002810	2	0
ENSPTRG00000002812	0	1
ENSPTRG00000002815	1	1
ENSPTRG00000002816	1	0
ENSPTRG00000002818	1	0
ENSPTRG00000002821	2	1
ENSPTRG00000002822	2	2
ENSPTRG00000002823	0	2
ENSPTRG00000002824	3	2
ENSPTRG00000002825	1	0
ENSPTRG00000002826	1	0
ENSPTRG00000002828	0	2
ENSPTRG00000002829	1	1
ENSPTRG00000002832	1	0
ENSPTRG00000002835	1	1
ENSPTRG00000002841	0	1
ENSPTRG00000002843	1	2
ENSPTRG00000002845	1	4
ENSPTRG00000002850	4	0
ENSPTRG00000002852	0	1
ENSPTRG00000002855	4	1
ENSPTRG00000002858	0	1
ENSPTRG00000002862	5	3
ENSPTRG00000002864	0	1
ENSPTRG00000002869	1	0
ENSPTRG00000002870	1	0
ENSPTRG00000002871	1	1
ENSPTRG00000002876	1	1
ENSPTRG00000002878	0	1
ENSPTRG00000002879	0	1
ENSPTRG00000002881	0	1
ENSPTRG00000002883	3	0
ENSPTRG00000002885	1	1
ENSPTRG00000002887	3	1
ENSPTRG00000002888	0	1
ENSPTRG00000002889	0	1
ENSPTRG00000002891	2	0
ENSPTRG00000002895	0	1
ENSPTRG00000002898	1	0
ENSPTRG00000002900	1	1
ENSPTRG00000002904	0	1
ENSPTRG00000002905	0	2
ENSPTRG00000002908	0	1
ENSPTRG00000002909	1	2
ENSPTRG00000002910	1	0
ENSPTRG00000002911	2	3
ENSPTRG00000002913	1	0
ENSPTRG00000002914	0	1
ENSPTRG00000002919	0	1
ENSPTRG00000002920	1	1
ENSPTRG00000002921	2	2
ENSPTRG00000002922	2	0
ENSPTRG00000002924	7	4
ENSPTRG00000002926	1	0
ENSPTRG00000002928	1	1
ENSPTRG00000002931	2	5
ENSPTRG00000002934	0	2
ENSPTRG00000002935	2	0
ENSPTRG00000002937	0	1
ENSPTRG00000002939	0	2
ENSPTRG00000002940	0	1
ENSPTRG00000002941	0	2
ENSPTRG00000002943	0	3
ENSPTRG00000002944	0	2
ENSPTRG00000002946	1	0
ENSPTRG00000002949	0	4
ENSPTRG00000002950	2	3
ENSPTRG00000002951	6	4
ENSPTRG00000002952	2	0
ENSPTRG00000002953	1	2
ENSPTRG00000002955	1	2
ENSPTRG00000002957	2	0
ENSPTRG00000002958	1	1
ENSPTRG00000002959	1	1
ENSPTRG00000002960	1	1
ENSPTRG00000002961	3	1
ENSPTRG00000002963	1	6
ENSPTRG00000002964	0	2
ENSPTRG00000002965	0	1
ENSPTRG00000002966	0	1
ENSPTRG00000002970	2	3
ENSPTRG00000002973	1	0
ENSPTRG00000002974	2	2
ENSPTRG00000002975	1	1
ENSPTRG00000002976	1	2
ENSPTRG00000002979	0	1
ENSPTRG00000002980	1	5
ENSPTRG00000002982	1	0
ENSPTRG00000002988	3	2
ENSPTRG00000002989	0	1
ENSPTRG00000002990	1	0
ENSPTRG00000002992	1	1
ENSPTRG00000002993	1	4
ENSPTRG00000002998	0	1
ENSPTRG00000003000	1	3
ENSPTRG00000003001	2	2
ENSPTRG00000003003	2	4
ENSPTRG00000003004	1	3
ENSPTRG00000003005	0	1
ENSPTRG00000003006	3	0
ENSPTRG00000003008	1	5
ENSPTRG00000003009	1	1
ENSPTRG00000003011	0	1
ENSPTRG00000003012	2	0
ENSPTRG00000003015	1	0
ENSPTRG00000003017	1	0
ENSPTRG00000003018	1	1
ENSPTRG00000003027	2	2
ENSPTRG00000003028	0	1
ENSPTRG00000003030	2	1
ENSPTRG00000003031	0	1
ENSPTRG00000003033	1	0
ENSPTRG00000003034	1	2
ENSPTRG00000003035	0	2
ENSPTRG00000003037	1	1
ENSPTRG00000003040	2	2
ENSPTRG00000003041	1	1
ENSPTRG00000003042	4	1
ENSPTRG00000003043	1	1
ENSPTRG00000003044	1	2
ENSPTRG00000003046	4	4
ENSPTRG00000003047	1	1
ENSPTRG00000003048	2	8
ENSPTRG00000003050	0	2
ENSPTRG00000003052	1	1
ENSPTRG00000003055	26	19
ENSPTRG00000003057	0	1
ENSPTRG00000003058	0	1
ENSPTRG00000003059	9	5
ENSPTRG00000003063	3	1
ENSPTRG00000003065	0	1
ENSPTRG00000003069	0	1
ENSPTRG00000003075	3	2
ENSPTRG00000003079	0	2
ENSPTRG00000003085	0	5
ENSPTRG00000003089	2	5
ENSPTRG00000003091	1	0
ENSPTRG00000003094	1	0
ENSPTRG00000003095	1	1
ENSPTRG00000003097	5	1
ENSPTRG00000003099	1	1
ENSPTRG00000003100	1	1
ENSPTRG00000003103	0	2
ENSPTRG00000003104	0	3
ENSPTRG00000003106	0	1
ENSPTRG00000003107	1	2
ENSPTRG00000003110	1	0
ENSPTRG00000003111	0	1
ENSPTRG00000003112	0	2
ENSPTRG00000003113	1	2
ENSPTRG00000003118	0	1
ENSPTRG00000003120	2	0
ENSPTRG00000003121	3	0
ENSPTRG00000003123	0	1
ENSPTRG00000003125	5	2
ENSPTRG00000003129	1	3
ENSPTRG00000003130	0	1
ENSPTRG00000003132	0	2
ENSPTRG00000003138	0	1
ENSPTRG00000003143	0	3
ENSPTRG00000003160	1	0
ENSPTRG00000003173	1	1
ENSPTRG00000003179	3	1
ENSPTRG00000003182	1	0
ENSPTRG00000003184	0	1
ENSPTRG00000003185	1	0
ENSPTRG00000003188	1	2
ENSPTRG00000003193	1	0
ENSPTRG00000003194	3	5
ENSPTRG00000003197	1	1
ENSPTRG00000003199	0	2
ENSPTRG00000003200	5	4
ENSPTRG00000003202	1	0
ENSPTRG00000003204	1	1
ENSPTRG00000003207	0	2
ENSPTRG00000003210	3	1
ENSPTRG00000003212	0	1
ENSPTRG00000003214	3	4
ENSPTRG00000003217	3	1
ENSPTRG00000003219	1	0
ENSPTRG00000003224	3	1
ENSPTRG00000003225	3	0
ENSPTRG00000003226	2	3
ENSPTRG00000003228	4	3
ENSPTRG00000003229	1	1
ENSPTRG00000003231	3	3
ENSPTRG00000003232	10	1
ENSPTRG00000003233	1	0
ENSPTRG00000003234	2	0
ENSPTRG00000003235	0	3
ENSPTRG00000003236	1	1
ENSPTRG00000003237	3	3
ENSPTRG00000003238	1	3
ENSPTRG00000003245	5	0
ENSPTRG00000003246	3	1
ENSPTRG00000003248	0	3
ENSPTRG00000003250	4	2
ENSPTRG00000003252	2	0
ENSPTRG00000003255	5	1
ENSPTRG00000003257	3	2
ENSPTRG00000003259	2	2
ENSPTRG00000003260	5	1
ENSPTRG00000003261	1	0
ENSPTRG00000003264	1	0
ENSPTRG00000003265	3	1
ENSPTRG00000003268	1	1
ENSPTRG00000003272	1	5
ENSPTRG00000003273	3	3
ENSPTRG00000003274	2	3
ENSPTRG00000003276	1	1
ENSPTRG00000003278	3	0
ENSPTRG00000003279	1	1
ENSPTRG00000003281	1	0
ENSPTRG00000003282	3	1
ENSPTRG00000003283	1	0
ENSPTRG00000003284	0	1
ENSPTRG00000003285	4	1
ENSPTRG00000003289	0	2
ENSPTRG00000003291	1	1
ENSPTRG00000003295	7	13
ENSPTRG00000003297	2	0
ENSPTRG00000003298	0	1
ENSPTRG00000003300	1	6
ENSPTRG00000003305	3	1
ENSPTRG00000003306	3	0
ENSPTRG00000003308	1	1
ENSPTRG00000003309	5	2
ENSPTRG00000003310	3	2
ENSPTRG00000003311	7	1
ENSPTRG00000003314	0	2
ENSPTRG00000003315	0	3
ENSPTRG00000003316	2	1
ENSPTRG00000003317	4	0
ENSPTRG00000003320	1	0
ENSPTRG00000003321	6	1
ENSPTRG00000003323	1	1
ENSPTRG00000003325	4	1
ENSPTRG00000003326	4	3
ENSPTRG00000003327	1	0
ENSPTRG00000003331	2	0
ENSPTRG00000003335	4	1
ENSPTRG00000003338	1	0
ENSPTRG00000003339	0	2
ENSPTRG00000003342	0	1
ENSPTRG00000003345	2	4
ENSPTRG00000003346	1	0
ENSPTRG00000003349	0	1
ENSPTRG00000003350	0	2
ENSPTRG00000003351	1	2
ENSPTRG00000003354	0	1
ENSPTRG00000003355	0	2
ENSPTRG00000003357	0	1
ENSPTRG00000003359	1	2
ENSPTRG00000003360	1	3
ENSPTRG00000003365	0	2
ENSPTRG00000003367	2	6
ENSPTRG00000003368	1	0
ENSPTRG00000003370	2	2
ENSPTRG00000003371	3	1
ENSPTRG00000003373	1	3
ENSPTRG00000003376	0	1
ENSPTRG00000003384	0	2
ENSPTRG00000003386	1	0
ENSPTRG00000003388	1	0
ENSPTRG00000003391	2	2
ENSPTRG00000003396	5	1
ENSPTRG00000003397	1	0
ENSPTRG00000003399	4	7
ENSPTRG00000003400	1	1
ENSPTRG00000003401	1	1
ENSPTRG00000003403	0	2
ENSPTRG00000003404	0	5
ENSPTRG00000003405	4	6
ENSPTRG00000003408	2	0
ENSPTRG00000003409	1	0
ENSPTRG00000003410	1	1
ENSPTRG00000003415	1	0
ENSPTRG00000003419	2	0
ENSPTRG00000003422	0	2
ENSPTRG00000003424	1	1
ENSPTRG00000003425	2	0
ENSPTRG00000003426	4	0
ENSPTRG00000003429	2	4
ENSPTRG00000003430	3	2
ENSPTRG00000003432	1	1
ENSPTRG00000003433	2	1
ENSPTRG00000003435	1	1
ENSPTRG00000003436	0	6
ENSPTRG00000003438	0	1
ENSPTRG00000003439	1	1
ENSPTRG00000003440	1	0
ENSPTRG00000003441	0	4
ENSPTRG00000003443	0	2
ENSPTRG00000003448	2	2
ENSPTRG00000003449	2	1
ENSPTRG00000003450	1	2
ENSPTRG00000003451	0	5
ENSPTRG00000003453	1	2
ENSPTRG00000003457	0	2
ENSPTRG00000003460	0	1
ENSPTRG00000003461	0	1
ENSPTRG00000003465	0	2
ENSPTRG00000003467	1	3
ENSPTRG00000003473	5	2
ENSPTRG00000003476	0	2
ENSPTRG00000003478	0	1
ENSPTRG00000003479	3	1
ENSPTRG00000003481	3	2
ENSPTRG00000003482	1	2
ENSPTRG00000003483	0	2
ENSPTRG00000003487	5	5
ENSPTRG00000003489	2	0
ENSPTRG00000003490	0	1
ENSPTRG00000003492	1	0
ENSPTRG00000003494	3	4
ENSPTRG00000003495	1	4
ENSPTRG00000003496	1	1
ENSPTRG00000003497	0	2
ENSPTRG00000003499	0	1
ENSPTRG00000003500	0	3
ENSPTRG00000003501	5	3
ENSPTRG00000003503	1	0
ENSPTRG00000003507	1	2
ENSPTRG00000003509	1	3
ENSPTRG00000003513	2	0
ENSPTRG00000003514	3	2
ENSPTRG00000003515	0	3
ENSPTRG00000003516	0	1
ENSPTRG00000003518	0	1
ENSPTRG00000003522	1	0
ENSPTRG00000003528	3	4
ENSPTRG00000003529	1	1
ENSPTRG00000003530	0	1
ENSPTRG00000003532	1	3
ENSPTRG00000003533	2	2
ENSPTRG00000003534	0	1
ENSPTRG00000003535	0	1
ENSPTRG00000003536	0	1
ENSPTRG00000003538	0	2
ENSPTRG00000003542	0	1
ENSPTRG00000003543	0	1
ENSPTRG00000003545	0	2
ENSPTRG00000003546	1	2
ENSPTRG00000003548	1	1
ENSPTRG00000003550	0	1
ENSPTRG00000003551	1	0
ENSPTRG00000003552	1	0
ENSPTRG00000003553	1	3
ENSPTRG00000003554	0	3
ENSPTRG00000003557	0	1
ENSPTRG00000003561	1	2
ENSPTRG00000003562	0	3
ENSPTRG00000003564	0	1
ENSPTRG00000003567	0	1
ENSPTRG00000003571	0	1
ENSPTRG00000003574	0	1
ENSPTRG00000003578	5	1
ENSPTRG00000003579	3	2
ENSPTRG00000003580	1	2
ENSPTRG00000003582	2	2
ENSPTRG00000003583	4	0
ENSPTRG00000003594	4	0
ENSPTRG00000003595	1	1
ENSPTRG00000003598	4	2
ENSPTRG00000003604	4	0
ENSPTRG00000003608	1	1
ENSPTRG00000003610	0	2
ENSPTRG00000003614	2	0
ENSPTRG00000003615	4	2
ENSPTRG00000003616	5	2
ENSPTRG00000003619	1	0
ENSPTRG00000003622	1	0
ENSPTRG00000003626	7	1
ENSPTRG00000003628	2	0
ENSPTRG00000003629	3	1
ENSPTRG00000003631	0	1
ENSPTRG00000003632	4	4
ENSPTRG00000003634	0	2
ENSPTRG00000003643	1	0
ENSPTRG00000003644	3	0
ENSPTRG00000003645	2	2
ENSPTRG00000003646	9	4
ENSPTRG00000003649	2	0
ENSPTRG00000003650	2	0
ENSPTRG00000003651	0	1
ENSPTRG00000003652	7	1
ENSPTRG00000003653	2	0
ENSPTRG00000003655	0	1
ENSPTRG00000003656	0	2
ENSPTRG00000003666	1	1
ENSPTRG00000003668	0	1
ENSPTRG00000003671	2	1
ENSPTRG00000003672	0	2
ENSPTRG00000003673	3	1
ENSPTRG00000003674	3	1
ENSPTRG00000003675	1	0
ENSPTRG00000003676	1	0
ENSPTRG00000003680	3	1
ENSPTRG00000003681	2	0
ENSPTRG00000003684	0	1
ENSPTRG00000003685	0	1
ENSPTRG00000003692	2	1
ENSPTRG00000003695	2	1
ENSPTRG00000003696	0	1
ENSPTRG00000003697	0	2
ENSPTRG00000003698	1	1
ENSPTRG00000003700	0	1
ENSPTRG00000003701	1	2
ENSPTRG00000003702	0	2
ENSPTRG00000003708	1	2
ENSPTRG00000003710	2	0
ENSPTRG00000003711	4	1
ENSPTRG00000003712	3	3
ENSPTRG00000003713	6	1
ENSPTRG00000003714	1	1
ENSPTRG00000003715	0	1
ENSPTRG00000003716	1	1
ENSPTRG00000003718	0	2
ENSPTRG00000003719	2	1
ENSPTRG00000003720	2	0
ENSPTRG00000003721	0	1
ENSPTRG00000003722	1	1
ENSPTRG00000003724	0	3
ENSPTRG00000003726	1	1
ENSPTRG00000003727	1	1
ENSPTRG00000003728	1	0
ENSPTRG00000003731	0	3
ENSPTRG00000003736	0	3
ENSPTRG00000003738	0	2
ENSPTRG00000003747	0	2
ENSPTRG00000003750	0	1
ENSPTRG00000003753	1	2
ENSPTRG00000003756	1	2
ENSPTRG00000003760	0	2
ENSPTRG00000003761	0	1
ENSPTRG00000003762	1	0
ENSPTRG00000003764	2	2
ENSPTRG00000003765	1	0
ENSPTRG00000003766	9	12
ENSPTRG00000003770	0	2
ENSPTRG00000003771	0	1
ENSPTRG00000003772	0	3
ENSPTRG00000003773	1	0
ENSPTRG00000003776	1	2
ENSPTRG00000003784	0	1
ENSPTRG00000003785	0	2
ENSPTRG00000003787	1	0
ENSPTRG00000003794	1	1
ENSPTRG00000003796	0	1
ENSPTRG00000003797	3	0
ENSPTRG00000003799	0	3
ENSPTRG00000003800	1	1
ENSPTRG00000003801	1	2
ENSPTRG00000003803	0	1
ENSPTRG00000003805	1	0
ENSPTRG00000003806	0	1
ENSPTRG00000003807	1	1
ENSPTRG00000003809	3	2
ENSPTRG00000003812	1	1
ENSPTRG00000003828	0	1
ENSPTRG00000003830	0	1
ENSPTRG00000003836	1	0
ENSPTRG00000003839	0	1
ENSPTRG00000003841	0	2
ENSPTRG00000003843	1	0
ENSPTRG00000003845	0	1
ENSPTRG00000003847	1	0
